ID_Cliente,Edad,Categoria,Precio,Calificacion,Texto_Resena,Fecha_Compra,Recomendado,Departamento,Tipo_Envio
2257,43.0,Accesorios,144.81,5,El color es vibrante y el diseño hermoso.,2023-07-07,1,Ropa Mujer,Express
2258,35.0,Vestidos,71.25,2,"Mala calidad, costuras sueltas.",2023-05-12,0,Ropa Mujer,Estándar
2259,30.0,Blusas,15.52,3,La talla es correcta pero el color varía.,2023-02-02,1,Ropa Mujer,Estándar
2260,36.0,Blusas,101.3,5,Excelente calidad y envío rápido.,2023-11-17,1,Niños,Express
2261,59.0,Accesorios,25.0,5,"Me encanta este producto, la tela es suave.",2023-11-21,1,Ropa Mujer,Estándar
2262,58.0,Pantalones,84.97,4,El color es vibrante y el diseño hermoso.,2023-10-08,1,Ropa Hombre,Express
2263,44.0,Blusas,92.26,5,El color es vibrante y el diseño hermoso.,2023-11-01,1,Ropa Hombre,Express
2264,50.0,Vestidos,37.15,3,"Está bien, pero esperaba algo mejor.",2023-12-15,1,Niños,Estándar
2265,31.0,Chaquetas,97.45,3,"Llegó a tiempo, calidad aceptable.",2023-03-26,1,Niños,Express
2266,45.0,Chaquetas,21.73,4,"Totalmente recomendado, me queda perfecto.",2023-04-14,1,Ropa Hombre,Estándar
2267,55.0,Pantalones,76.21,5,Excelente calidad y envío rápido.,2023-06-16,1,Ropa Mujer,Estándar
2268,35.0,Blusas,89.56,4,El color es vibrante y el diseño hermoso.,2023-11-13,1,Deportes,Express
2269,37.0,Pantalones,141.73,5,"Me encanta este producto, la tela es suave.",2023-12-20,1,Deportes,Express
2270,56.0,Accesorios,55.97,3,"Está bien, pero esperaba algo mejor.",2023-03-21,0,Ropa Hombre,Estándar
2271,32.0,Blusas,144.82,3,"Producto promedio, cumple su función.",2023-12-20,0,Niños,Express
2272,30.0,Vestidos,44.62,4,"Totalmente recomendado, me queda perfecto.",2023-11-16,1,Niños,Estándar
2273,48.0,Blusas,144.32,5,"Superó mis expectativas, volveré a comprar.",2023-11-11,1,Deportes,Express
2274,67.0,Accesorios,22.03,1,"Talla incorrecta, es demasiado pequeño.",2023-02-17,0,Ropa Hombre,Estándar
2275,26.0,Pantalones,22.39,4,Excelente calidad y envío rápido.,2023-10-08,1,Ropa Mujer,Estándar
2276,20.0,Blusas,80.1,4,"Totalmente recomendado, me queda perfecto.",2023-03-15,1,Ropa Hombre,Express
2277,47.0,Pantalones,23.09,4,El color es vibrante y el diseño hermoso.,2023-01-01,1,Ropa Hombre,Estándar
2278,25.0,Pantalones,67.33,3,La talla es correcta pero el color varía.,2023-11-21,1,Ropa Mujer,Estándar
2279,67.0,Vestidos,29.32,4,"Totalmente recomendado, me queda perfecto.",2023-10-03,1,Deportes,Estándar
2280,37.0,Accesorios,37.54,2,"No se parece a la foto, muy decepcionado.",2023-07-20,0,Ropa Hombre,Estándar
2281,63.0,Vestidos,71.2,4,"Superó mis expectativas, volveré a comprar.",2023-11-22,1,Deportes,Estándar
2282,31.0,Chaquetas,73.31,3,"Producto promedio, cumple su función.",2023-06-28,0,Ropa Hombre,Estándar
2283,66.0,Accesorios,114.29,5,"Totalmente recomendado, me queda perfecto.",2023-05-08,1,Deportes,Express
2284,24.0,Pantalones,137.72,5,Excelente calidad y envío rápido.,2023-06-18,1,Niños,Express
2285,53.0,Accesorios,39.25,4,El color es vibrante y el diseño hermoso.,2023-03-18,1,Ropa Mujer,Estándar
2286,52.0,Blusas,113.93,3,La talla es correcta pero el color varía.,2023-11-11,1,Ropa Mujer,Express
2287,58.0,Pantalones,40.8,5,El color es vibrante y el diseño hermoso.,2023-04-15,1,Ropa Hombre,Estándar
2288,18.0,Blusas,58.43,4,Excelente calidad y envío rápido.,2023-11-27,1,Ropa Hombre,Estándar
2289,31.0,Chaquetas,128.67,4,"Totalmente recomendado, me queda perfecto.",2023-09-10,1,Ropa Mujer,Express
2290,58.0,Vestidos,140.55,3,La talla es correcta pero el color varía.,2023-11-06,0,Ropa Mujer,Express
2291,48.0,Pantalones,15.49,3,La talla es correcta pero el color varía.,2023-09-10,0,Niños,Estándar
2292,36.0,Chaquetas,101.85,3,"Producto promedio, cumple su función.",2023-08-16,1,Niños,Express
2293,34.0,Vestidos,80.21,4,"Superó mis expectativas, volveré a comprar.",2023-05-19,1,Ropa Mujer,Express
2294,37.0,Vestidos,54.4,2,"Talla incorrecta, es demasiado pequeño.",2023-06-04,0,Ropa Mujer,Estándar
2295,61.0,Chaquetas,21.54,3,"Llegó a tiempo, calidad aceptable.",2023-11-20,1,Niños,Estándar
2296,28.0,Accesorios,69.41,4,"Superó mis expectativas, volveré a comprar.",2023-10-31,1,Ropa Mujer,Estándar
2297,43.0,Pantalones,84.06,2,El envío tardó demasiado y llegó dañado.,2023-03-18,0,Ropa Mujer,Express
2298,30.0,Pantalones,118.45,4,Muy cómodo y elegante para la oficina.,2023-07-24,1,Niños,Express
2299,26.0,Blusas,105.86,1,"La tela es muy mala, se rompió enseguida.",2023-06-01,0,Ropa Hombre,Express
2300,,Accesorios,134.14,1,,2023-07-28,0,Ropa Hombre,Express
2301,49.0,Vestidos,27.57,4,El color es vibrante y el diseño hermoso.,2023-01-16,1,Niños,Estándar
2302,31.0,Vestidos,54.53,3,"Está bien, pero esperaba algo mejor.",2023-09-03,0,Ropa Mujer,Estándar
2303,50.0,Vestidos,101.68,3,La talla es correcta pero el color varía.,2023-07-25,0,Niños,Express
2304,47.0,Blusas,104.16,4,El color es vibrante y el diseño hermoso.,2023-08-22,1,Ropa Mujer,Express
2305,63.0,Blusas,54.49,2,"No lo recomiendo, muy caro para lo que es.",2023-02-21,0,Ropa Hombre,Estándar
2306,41.0,Blusas,41.21,4,"Me encanta este producto, la tela es suave.",2023-02-15,1,Deportes,Estándar
2307,26.0,Pantalones,55.93,4,"Me encanta este producto, la tela es suave.",2023-01-08,1,Ropa Mujer,Estándar
2308,33.0,Accesorios,123.3,3,"Producto promedio, cumple su función.",2023-11-06,1,Niños,Express
2309,31.0,Chaquetas,69.61,4,Excelente calidad y envío rápido.,2023-02-18,1,Ropa Hombre,Estándar
2310,56.0,Blusas,104.28,3,"Está bien, pero esperaba algo mejor.",2023-03-24,0,Deportes,Express
2311,46.0,Vestidos,15.03,3,"Llegó a tiempo, calidad aceptable.",2023-05-11,0,Deportes,Estándar
2312,26.0,Pantalones,52.76,2,El envío tardó demasiado y llegó dañado.,2023-01-09,0,Ropa Mujer,Estándar
2313,30.0,Chaquetas,63.11,5,Muy cómodo y elegante para la oficina.,2023-04-10,1,Deportes,Estándar
2314,18.0,Pantalones,130.93,5,"Superó mis expectativas, volveré a comprar.",2023-07-26,1,Deportes,Express
2315,60.0,Chaquetas,98.28,1,El envío tardó demasiado y llegó dañado.,2023-05-08,0,Ropa Hombre,Express
2316,58.0,Pantalones,94.08,4,El color es vibrante y el diseño hermoso.,2023-05-20,1,Niños,Express
2317,35.0,Chaquetas,87.59,4,El color es vibrante y el diseño hermoso.,2023-10-08,1,Niños,Express
2318,28.0,Blusas,140.92,1,El envío tardó demasiado y llegó dañado.,2023-04-26,0,Ropa Hombre,Express
2319,49.0,Blusas,42.7,4,"Superó mis expectativas, volveré a comprar.",2023-04-15,1,Ropa Hombre,Estándar
2320,52.0,Vestidos,51.83,4,"Me encanta este producto, la tela es suave.",2023-01-14,1,Deportes,Estándar
2321,63.0,Blusas,137.96,5,Excelente calidad y envío rápido.,2023-06-21,1,Ropa Hombre,Express
2322,33.0,Accesorios,75.76,3,"Llegó a tiempo, calidad aceptable.",2023-10-10,1,Niños,Estándar
2323,27.0,Vestidos,64.28,4,El color es vibrante y el diseño hermoso.,2023-12-28,1,Deportes,Estándar
2324,46.0,Blusas,92.49,4,"Me encanta este producto, la tela es suave.",2023-12-12,1,Niños,Express
2325,34.0,Chaquetas,77.11,3,"Producto promedio, cumple su función.",2023-08-25,1,Deportes,Estándar
2326,41.0,Vestidos,53.21,1,El envío tardó demasiado y llegó dañado.,2023-03-14,0,Deportes,Estándar
2327,69.0,Chaquetas,32.16,3,"Producto promedio, cumple su función.",2023-09-11,0,Ropa Mujer,Estándar
2328,46.0,Pantalones,46.95,5,El color es vibrante y el diseño hermoso.,2023-02-22,1,Deportes,Estándar
2329,31.0,Chaquetas,97.81,3,"Producto promedio, cumple su función.",2023-02-27,0,Deportes,Express
2330,58.0,Pantalones,134.0,4,Muy cómodo y elegante para la oficina.,2023-02-06,1,Ropa Hombre,Express
2331,20.0,Pantalones,40.82,4,El color es vibrante y el diseño hermoso.,2023-11-20,1,Deportes,Estándar
2332,64.0,Blusas,108.5,4,"Superó mis expectativas, volveré a comprar.",2023-11-13,1,Deportes,Express
2333,57.0,Chaquetas,133.73,4,Muy cómodo y elegante para la oficina.,2023-06-10,1,Ropa Hombre,Express
2334,33.0,Blusas,58.81,5,Excelente calidad y envío rápido.,2023-03-31,1,Ropa Mujer,Estándar
2335,25.0,Pantalones,132.03,4,"Me encanta este producto, la tela es suave.",2023-09-26,1,Deportes,Express
2336,20.0,Vestidos,78.67,4,Excelente calidad y envío rápido.,2023-06-12,1,Ropa Mujer,Estándar
2337,32.0,Accesorios,98.4,5,"Me encanta este producto, la tela es suave.",2023-08-11,1,Ropa Mujer,Express
2338,38.0,Pantalones,93.88,4,Muy cómodo y elegante para la oficina.,2023-09-28,1,Niños,Express
2339,23.0,Chaquetas,93.43,5,Excelente calidad y envío rápido.,2023-07-29,1,Ropa Mujer,Express
2340,45.0,Accesorios,74.2,4,"Superó mis expectativas, volveré a comprar.",2023-07-03,1,Deportes,Estándar
2341,23.0,Chaquetas,47.64,4,El color es vibrante y el diseño hermoso.,2023-02-20,1,Ropa Hombre,Estándar
2342,36.0,Accesorios,63.11,2,"Mala calidad, costuras sueltas.",2023-06-05,0,Deportes,Estándar
2343,63.0,Pantalones,68.7,3,"Llegó a tiempo, calidad aceptable.",2023-03-02,1,Niños,Estándar
2344,46.0,Chaquetas,79.53,4,Excelente calidad y envío rápido.,2023-03-30,1,Ropa Hombre,Estándar
2345,66.0,Pantalones,90.59,4,Muy cómodo y elegante para la oficina.,2023-09-14,1,Niños,Express
2346,65.0,Vestidos,50.51,3,"Producto promedio, cumple su función.",2023-02-07,1,Deportes,Estándar
2347,67.0,Vestidos,100.85,5,Muy cómodo y elegante para la oficina.,2023-11-30,1,Niños,Express
2348,66.0,Blusas,39.78,3,"Producto promedio, cumple su función.",2023-10-14,0,Deportes,Estándar
2349,69.0,Pantalones,76.6,2,"Mala calidad, costuras sueltas.",2023-10-23,0,Deportes,Estándar
2350,23.0,Blusas,28.97,2,,2023-09-01,0,Niños,Estándar
2351,24.0,Vestidos,142.72,3,"Producto promedio, cumple su función.",2023-12-31,1,Deportes,Express
2352,43.0,Chaquetas,130.89,4,"Me encanta este producto, la tela es suave.",2023-02-15,1,Niños,Express
2353,35.0,Vestidos,24.87,5,Excelente calidad y envío rápido.,2023-11-25,1,Niños,Estándar
2354,48.0,Chaquetas,34.28,4,Muy cómodo y elegante para la oficina.,2023-08-05,1,Niños,Estándar
2355,32.0,Pantalones,120.24,1,"Talla incorrecta, es demasiado pequeño.",2023-04-24,0,Niños,Express
2356,41.0,Vestidos,21.35,4,Excelente calidad y envío rápido.,2023-03-06,1,Ropa Mujer,Estándar
2357,21.0,Accesorios,138.44,3,La talla es correcta pero el color varía.,2023-03-15,0,Ropa Mujer,Express
2358,34.0,Chaquetas,20.92,5,"Superó mis expectativas, volveré a comprar.",2023-09-22,1,Niños,Estándar
2359,28.0,Vestidos,125.3,4,Muy cómodo y elegante para la oficina.,2023-02-25,1,Ropa Hombre,Express
2360,48.0,Accesorios,21.56,4,Excelente calidad y envío rápido.,2023-11-21,1,Deportes,Estándar
2361,53.0,Pantalones,18.16,4,Excelente calidad y envío rápido.,2023-12-03,1,Niños,Estándar
2362,47.0,Accesorios,118.09,5,"Me encanta este producto, la tela es suave.",2023-02-07,1,Niños,Express
2363,42.0,Pantalones,33.97,4,"Me encanta este producto, la tela es suave.",2023-06-07,1,Ropa Mujer,Estándar
2364,66.0,Blusas,89.9,3,"Llegó a tiempo, calidad aceptable.",2023-03-30,1,Deportes,Express
2365,18.0,Blusas,36.7,5,"Me encanta este producto, la tela es suave.",2023-05-27,1,Ropa Mujer,Estándar
2366,60.0,Accesorios,101.32,2,"Talla incorrecta, es demasiado pequeño.",2023-03-02,0,Ropa Hombre,Express
2367,34.0,Blusas,24.72,3,"Producto promedio, cumple su función.",2023-02-19,0,Niños,Estándar
2368,21.0,Blusas,35.45,4,"Me encanta este producto, la tela es suave.",2023-12-02,1,Ropa Hombre,Estándar
2369,28.0,Chaquetas,105.25,5,Muy cómodo y elegante para la oficina.,2023-08-14,1,Ropa Hombre,Express
2370,18.0,Blusas,46.4,4,El color es vibrante y el diseño hermoso.,2023-03-02,1,Ropa Hombre,Estándar
2371,32.0,Vestidos,115.28,4,"Totalmente recomendado, me queda perfecto.",2023-01-12,1,Deportes,Express
2372,63.0,Blusas,142.2,4,Muy cómodo y elegante para la oficina.,2023-12-07,1,Deportes,Express
2373,27.0,Chaquetas,41.33,5,"Totalmente recomendado, me queda perfecto.",2023-04-22,1,Deportes,Estándar
2374,37.0,Chaquetas,108.67,4,"Superó mis expectativas, volveré a comprar.",2023-11-27,1,Ropa Hombre,Express
2375,47.0,Vestidos,98.64,4,"Totalmente recomendado, me queda perfecto.",2023-10-10,1,Ropa Mujer,Express
2376,54.0,Blusas,82.0,4,Excelente calidad y envío rápido.,2023-08-16,1,Deportes,Express
2377,36.0,Pantalones,142.68,2,"No se parece a la foto, muy decepcionado.",2023-03-04,0,Ropa Mujer,Express
2378,45.0,Blusas,87.98,5,"Me encanta este producto, la tela es suave.",2023-06-17,1,Niños,Express
2379,55.0,Accesorios,130.51,4,"Totalmente recomendado, me queda perfecto.",2023-01-02,1,Ropa Mujer,Express
2380,59.0,Chaquetas,28.43,4,"Me encanta este producto, la tela es suave.",2023-12-03,1,Niños,Estándar
2381,56.0,Vestidos,69.38,4,"Me encanta este producto, la tela es suave.",2023-02-23,1,Ropa Hombre,Estándar
2382,57.0,Pantalones,90.76,4,"Totalmente recomendado, me queda perfecto.",2023-01-31,1,Ropa Mujer,Express
2383,50.0,Vestidos,62.06,5,"Superó mis expectativas, volveré a comprar.",2023-06-25,1,Ropa Mujer,Estándar
2384,63.0,Chaquetas,23.32,2,El envío tardó demasiado y llegó dañado.,2023-05-14,0,Ropa Mujer,Estándar
2385,60.0,Blusas,23.86,4,Muy cómodo y elegante para la oficina.,2023-09-11,1,Ropa Mujer,Estándar
2386,22.0,Vestidos,84.28,4,"Me encanta este producto, la tela es suave.",2023-05-25,1,Niños,Express
2387,56.0,Pantalones,75.3,3,"Está bien, pero esperaba algo mejor.",2023-01-21,0,Niños,Estándar
2388,69.0,Pantalones,56.14,2,"Talla incorrecta, es demasiado pequeño.",2023-06-09,0,Deportes,Estándar
2389,27.0,Accesorios,67.7,4,"Totalmente recomendado, me queda perfecto.",2023-06-30,1,Niños,Estándar
2390,21.0,Blusas,56.8,4,Excelente calidad y envío rápido.,2023-05-09,1,Niños,Estándar
2391,52.0,Accesorios,43.4,1,El envío tardó demasiado y llegó dañado.,2023-03-08,0,Ropa Hombre,Estándar
2392,54.0,Vestidos,15.73,1,"Mala calidad, costuras sueltas.",2023-12-12,0,Ropa Mujer,Estándar
2393,21.0,Blusas,116.74,5,"Totalmente recomendado, me queda perfecto.",2023-12-07,1,Ropa Hombre,Express
2394,58.0,Chaquetas,127.53,2,"No se parece a la foto, muy decepcionado.",2023-02-10,0,Ropa Mujer,Express
2395,52.0,Vestidos,27.69,3,"Producto promedio, cumple su función.",2023-09-01,0,Ropa Mujer,Estándar
2396,36.0,Blusas,64.58,5,Muy cómodo y elegante para la oficina.,2023-02-13,1,Ropa Hombre,Estándar
2397,33.0,Blusas,132.24,5,"Totalmente recomendado, me queda perfecto.",2023-12-24,1,Ropa Mujer,Express
2398,56.0,Blusas,125.42,1,"La tela es muy mala, se rompió enseguida.",2023-04-22,0,Ropa Mujer,Express
2399,63.0,Blusas,130.27,2,"La tela es muy mala, se rompió enseguida.",2023-03-18,0,Ropa Mujer,Express
2400,,Vestidos,22.32,5,,2023-03-28,1,Ropa Hombre,Estándar
2401,62.0,Accesorios,133.49,5,"Totalmente recomendado, me queda perfecto.",2023-03-02,1,Ropa Mujer,Express
2402,24.0,Accesorios,37.98,3,"Llegó a tiempo, calidad aceptable.",2023-11-05,1,Ropa Mujer,Estándar
2403,24.0,Blusas,132.06,5,El color es vibrante y el diseño hermoso.,2023-05-12,1,Ropa Mujer,Express
2404,51.0,Accesorios,52.29,5,Excelente calidad y envío rápido.,2023-10-09,1,Ropa Mujer,Estándar
2405,18.0,Chaquetas,59.14,4,"Me encanta este producto, la tela es suave.",2023-07-19,1,Deportes,Estándar
2406,37.0,Accesorios,18.05,2,"No se parece a la foto, muy decepcionado.",2023-03-03,0,Ropa Mujer,Estándar
2407,48.0,Chaquetas,47.29,5,"Totalmente recomendado, me queda perfecto.",2023-04-25,1,Ropa Hombre,Estándar
2408,43.0,Blusas,90.65,5,Muy cómodo y elegante para la oficina.,2023-08-14,1,Ropa Hombre,Express
2409,50.0,Pantalones,129.21,4,"Superó mis expectativas, volveré a comprar.",2023-05-27,1,Niños,Express
2410,42.0,Vestidos,128.46,5,El color es vibrante y el diseño hermoso.,2023-03-13,1,Ropa Mujer,Express
2411,59.0,Accesorios,54.48,5,"Totalmente recomendado, me queda perfecto.",2023-08-26,1,Ropa Mujer,Estándar
2412,37.0,Pantalones,37.52,1,"Talla incorrecta, es demasiado pequeño.",2023-03-30,0,Ropa Mujer,Estándar
2413,55.0,Chaquetas,96.51,2,"No se parece a la foto, muy decepcionado.",2023-06-03,0,Ropa Hombre,Express
2414,53.0,Blusas,49.46,4,"Totalmente recomendado, me queda perfecto.",2023-06-22,1,Deportes,Estándar
2415,21.0,Pantalones,114.3,4,"Me encanta este producto, la tela es suave.",2023-01-31,1,Niños,Express
2416,29.0,Vestidos,127.35,3,"Llegó a tiempo, calidad aceptable.",2023-01-19,1,Niños,Express
2417,69.0,Chaquetas,34.99,5,Muy cómodo y elegante para la oficina.,2023-03-09,1,Niños,Estándar
2418,44.0,Chaquetas,80.89,4,"Me encanta este producto, la tela es suave.",2023-10-02,1,Ropa Mujer,Express
2419,38.0,Blusas,31.22,4,"Me encanta este producto, la tela es suave.",2023-10-28,1,Ropa Mujer,Estándar
2420,25.0,Pantalones,85.45,1,"No lo recomiendo, muy caro para lo que es.",2023-10-24,0,Ropa Mujer,Express
2421,22.0,Vestidos,135.79,2,El envío tardó demasiado y llegó dañado.,2023-05-16,0,Niños,Express
2422,20.0,Pantalones,114.2,3,"Producto promedio, cumple su función.",2023-06-27,1,Ropa Mujer,Express
2423,48.0,Blusas,58.22,4,Muy cómodo y elegante para la oficina.,2023-05-15,1,Deportes,Estándar
2424,31.0,Vestidos,39.14,5,Muy cómodo y elegante para la oficina.,2023-05-30,1,Ropa Mujer,Estándar
2425,33.0,Chaquetas,58.27,5,"Totalmente recomendado, me queda perfecto.",2023-12-11,1,Ropa Mujer,Estándar
2426,30.0,Accesorios,36.23,4,"Me encanta este producto, la tela es suave.",2023-08-02,1,Niños,Estándar
2427,67.0,Chaquetas,74.46,5,"Totalmente recomendado, me queda perfecto.",2023-04-10,1,Ropa Mujer,Estándar
2428,62.0,Blusas,58.95,5,Muy cómodo y elegante para la oficina.,2023-11-19,1,Niños,Estándar
2429,40.0,Pantalones,32.38,4,Excelente calidad y envío rápido.,2023-11-29,1,Ropa Mujer,Estándar
2430,33.0,Blusas,63.03,3,La talla es correcta pero el color varía.,2023-07-28,1,Ropa Hombre,Estándar
2431,40.0,Chaquetas,58.14,4,Excelente calidad y envío rápido.,2023-09-02,1,Ropa Mujer,Estándar
2432,39.0,Vestidos,124.61,5,El color es vibrante y el diseño hermoso.,2023-09-17,1,Ropa Mujer,Express
2433,30.0,Accesorios,101.71,1,"Mala calidad, costuras sueltas.",2023-03-10,0,Ropa Mujer,Express
2434,34.0,Blusas,52.45,4,Excelente calidad y envío rápido.,2023-09-23,1,Ropa Hombre,Estándar
2435,33.0,Accesorios,118.26,2,"No lo recomiendo, muy caro para lo que es.",2023-07-19,0,Deportes,Express
2436,60.0,Pantalones,84.2,5,"Me encanta este producto, la tela es suave.",2023-06-06,1,Niños,Express
2437,22.0,Accesorios,22.21,5,El color es vibrante y el diseño hermoso.,2023-06-12,1,Ropa Mujer,Estándar
2438,32.0,Vestidos,82.4,3,"Producto promedio, cumple su función.",2023-11-12,0,Ropa Mujer,Express
2439,55.0,Blusas,24.77,5,"Totalmente recomendado, me queda perfecto.",2023-09-16,1,Ropa Mujer,Estándar
2440,53.0,Vestidos,32.12,4,"Superó mis expectativas, volveré a comprar.",2023-03-31,1,Deportes,Estándar
2441,33.0,Chaquetas,52.43,5,"Superó mis expectativas, volveré a comprar.",2023-03-19,1,Ropa Mujer,Estándar
2442,44.0,Chaquetas,19.19,4,El color es vibrante y el diseño hermoso.,2023-07-30,1,Deportes,Estándar
2443,48.0,Blusas,59.1,4,Muy cómodo y elegante para la oficina.,2023-11-06,1,Ropa Mujer,Estándar
2444,27.0,Accesorios,45.14,5,"Superó mis expectativas, volveré a comprar.",2023-07-08,1,Deportes,Estándar
2445,30.0,Vestidos,70.0,2,"No lo recomiendo, muy caro para lo que es.",2023-02-09,0,Ropa Hombre,Estándar
2446,55.0,Vestidos,141.05,4,Muy cómodo y elegante para la oficina.,2023-11-20,1,Ropa Mujer,Express
2447,28.0,Blusas,61.11,5,"Superó mis expectativas, volveré a comprar.",2023-03-31,1,Ropa Hombre,Estándar
2448,36.0,Chaquetas,25.62,4,"Superó mis expectativas, volveré a comprar.",2023-02-25,1,Niños,Estándar
2449,43.0,Vestidos,65.95,4,El color es vibrante y el diseño hermoso.,2023-07-08,1,Niños,Estándar
2450,19.0,Pantalones,32.36,4,,2023-08-21,1,Ropa Mujer,Estándar
2451,45.0,Blusas,116.03,3,"Está bien, pero esperaba algo mejor.",2023-03-11,1,Ropa Hombre,Express
2452,35.0,Chaquetas,97.87,1,El envío tardó demasiado y llegó dañado.,2023-07-07,0,Niños,Express
2453,24.0,Blusas,53.14,3,"Está bien, pero esperaba algo mejor.",2023-10-30,0,Ropa Hombre,Estándar
2454,40.0,Accesorios,48.61,3,La talla es correcta pero el color varía.,2023-07-21,0,Ropa Hombre,Estándar
2455,36.0,Accesorios,116.2,4,Excelente calidad y envío rápido.,2023-03-07,1,Deportes,Express
